id,host_id,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,review_scores_rating,instant_bookable,super_host
34208515,49323022,15.0,1,1,Taito Ku,35.72268,139.7825,Entire home/apt,2,1 bath,1.0,2.0,6161.0,33,96.0,1,1
34208529,49323022,15.0,1,1,Taito Ku,35.72333,139.78438,Entire home/apt,2,1 bath,1.0,1.0,6161.0,34,96.0,1,1
34208532,49323022,15.0,1,1,Taito Ku,35.7213,139.78269,Entire home/apt,3,1.5 baths,1.0,2.0,6161.0,38,98.0,1,1
34208535,49323022,15.0,1,1,Taito Ku,35.72176,139.783,Entire home/apt,3,1 bath,1.0,2.0,6161.0,66,97.0,1,1
34208605,49323022,15.0,1,1,Taito Ku,35.72142,139.78266,Entire home/apt,3,1 bath,1.0,2.0,6161.0,61,97.0,1,1
34208606,49323022,15.0,1,1,Taito Ku,35.72177,139.78382,Entire home/apt,2,1 bath,1.0,1.0,6161.0,17,99.0,1,1
34208618,49323022,15.0,1,1,Taito Ku,35.72144,139.78291,Entire home/apt,2,1 bath,1.0,1.0,6161.0,47,98.0,1,1
34208641,49323022,15.0,1,1,Taito Ku,35.72165,139.78283,Entire home/apt,3,1 bath,1.0,2.0,6161.0,38,98.0,1,1
34208651,49323022,15.0,1,1,Taito Ku,35.72192,139.78262,Entire home/apt,2,1 bath,1.0,1.0,6161.0,41,98.0,1,1
34208653,49323022,15.0,1,1,Taito Ku,35.72142,139.78365,Entire home/apt,2,1 bath,1.0,2.0,6161.0,42,97.0,1,1
34208658,49323022,15.0,1,1,Taito Ku,35.72238,139.78342,Entire home/apt,4,1 bath,1.0,2.0,7311.0,46,97.0,1,1
34208667,49323022,15.0,1,1,Taito Ku,35.72128,139.78447,Entire home/apt,3,1.5 baths,1.0,2.0,6161.0,34,98.0,1,1
34211041,258117470,10.0,1,1,Sumida Ku,35.70548,139.80263,Entire home/apt,4,1 bath,1.0,2.0,10000.0,9,87.0,1,0
34211165,258117470,10.0,1,1,Sumida Ku,35.70717,139.80245,Entire home/apt,6,1 bath,1.0,3.0,10000.0,30,95.0,1,0
34211284,258117470,10.0,1,1,Sumida Ku,35.70573,139.80084,Entire home/apt,4,1 bath,1.0,2.0,10000.0,0,,1,0
34211372,258117470,10.0,1,1,Sumida Ku,35.70746,139.80071,Entire home/apt,6,1 bath,1.0,3.0,10000.0,24,84.0,1,0
34211431,258117470,10.0,1,1,Sumida Ku,35.70555,139.80141,Entire home/apt,4,1 bath,1.0,2.0,10000.0,23,85.0,1,0
34211486,258117470,10.0,1,1,Sumida Ku,35.70695,139.80271,Entire home/apt,3,1 bath,1.0,2.0,10000.0,7,77.0,1,0
34211536,258117470,10.0,1,1,Sumida Ku,35.70707,139.80118,Entire home/apt,4,1 bath,1.0,2.0,10000.0,1,40.0,1,0
34211583,258117470,10.0,1,1,Sumida Ku,35.70764,139.80076,Entire home/apt,2,1 bath,1.0,1.0,10000.0,1,40.0,1,0
34214567,214762772,2.0,1,1,Toshima Ku,35.72563,139.71027,Entire home/apt,2,1 bath,1.0,1.0,8329.0,4,100.0,1,1
34217590,70669885,1.0,1,1,Shinjuku Ku,35.69932,139.70365,Entire home/apt,3,1 bath,1.0,2.0,50000.0,6,93.0,1,0
34229241,187571355,3.0,1,1,Shinagawa Ku,35.6112,139.71578,Entire home/apt,10,1 bath,2.0,5.0,15057.0,33,96.0,1,1
34231072,119542101,12.0,1,1,Arakawa Ku,35.73436,139.78986,Private room,3,2 shared baths,1.0,0.0,10000.0,7,97.0,0,1
34232847,13700916,7.0,1,1,Shibuya Ku,35.68149,139.68111,Entire home/apt,4,1 bath,1.0,3.0,19714.0,31,89.0,1,0
34232945,42244167,36.0,1,1,Taito Ku,35.71809,139.7975,Entire home/apt,10,2 baths,4.0,2.0,9286.0,55,97.0,1,0
34241240,243217538,8.0,1,1,Sumida Ku,35.7168,139.82584,Entire home/apt,4,1.5 baths,1.0,0.0,3837.0,19,91.0,1,1
34256012,254040248,5.0,1,1,Arakawa Ku,35.7498,139.78118,Entire home/apt,3,1.5 baths,1.0,1.0,3500.0,41,94.0,1,1
34258770,258668827,98.0,1,1,Taito Ku,35.71364,139.78165,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34262425,256571061,11.0,1,1,Sumida Ku,35.71188,139.80983,Entire home/apt,3,1 bath,1.0,2.0,4399.0,46,91.0,0,0
34262633,115399232,5.0,1,0,Taito Ku,35.70447,139.77335,Hotel room,3,1 bath,1.0,4.0,3998.0,1,100.0,1,0
34266179,258716548,4.0,1,1,Taito Ku,35.70281,139.7909,Entire home/apt,5,1 bath,1.0,3.0,4257.0,12,77.0,1,0
34267233,258716548,4.0,1,1,Taito Ku,35.70239,139.79042,Entire home/apt,4,1 bath,1.0,3.0,4851.0,14,90.0,1,0
34267964,258716548,4.0,1,1,Taito Ku,35.70346,139.79166,Entire home/apt,6,1 bath,2.0,3.0,6271.0,8,90.0,1,0
34268249,258716548,4.0,1,1,Taito Ku,35.70249,139.79157,Entire home/apt,4,1 bath,1.0,2.0,3771.0,6,97.0,1,0
34273943,258763084,5.0,1,1,Taito Ku,35.71301,139.78867,Entire home/apt,9,2 baths,2.0,0.0,21000.0,1,100.0,0,0
34277476,258763084,5.0,1,1,Taito Ku,35.71441,139.78959,Entire home/apt,6,1 bath,2.0,4.0,16000.0,5,92.0,0,0
34288061,256912868,3.0,1,1,Nakano Ku,35.71559,139.67145,Entire home/apt,3,1 bath,1.0,2.0,1977.0,45,90.0,0,0
34290592,256912868,3.0,1,1,Nakano Ku,35.71559,139.67145,Entire home/apt,3,1 bath,1.0,2.0,2158.0,42,90.0,0,0
34290846,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,5,100.0,1,1
34291967,256912868,3.0,1,1,Nakano Ku,35.71559,139.67145,Entire home/apt,3,1 bath,1.0,2.0,1997.0,39,93.0,0,0
34294096,71782973,4.0,1,1,Taito Ku,35.72692,139.79301,Private room,3,1 shared bath,1.0,3.0,3800.0,46,98.0,1,1
34299324,256537142,,,,Shibuya Ku,35.65929,139.69681,Entire home/apt,3,1 bath,1.0,2.0,3900.0,24,83.0,1,1
34316894,257085744,,,,Toshima Ku,35.73966,139.72318,Entire home/apt,8,1 bath,2.0,4.0,18214.0,28,96.0,1,1
34329020,231090035,7.0,1,1,Shibuya Ku,35.68355,139.69543,Entire home/apt,3,1 bath,1.0,2.0,6500.0,20,94.0,0,0
34329439,231090035,7.0,1,1,Shibuya Ku,35.683,139.69465,Entire home/apt,3,1 bath,1.0,2.0,6500.0,13,95.0,0,0
34329885,231090035,7.0,1,1,Shibuya Ku,35.6829,139.6952,Entire home/apt,4,1 bath,1.0,2.0,9857.0,35,90.0,0,0
34330307,231090035,7.0,1,1,Shibuya Ku,35.68373,139.69589,Entire home/apt,3,1 bath,1.0,2.0,7929.0,26,98.0,0,0
34342876,49323022,15.0,1,1,Taito Ku,35.7216,139.78224,Entire home/apt,16,13.5 baths,13.0,24.0,32000.0,1,80.0,0,1
34343536,49323022,15.0,1,1,Taito Ku,35.72133,139.78369,Entire home/apt,16,13 baths,13.0,22.0,32000.0,3,100.0,0,1
34347761,130356796,,,,Koto Ku,35.69304,139.83944,Entire home/apt,16,3 baths,2.0,10.0,14257.0,47,100.0,1,1
34358761,136876983,10.0,1,1,Shinjuku Ku,35.70197,139.70072,Entire home/apt,7,2 baths,3.0,4.0,16000.0,42,99.0,1,1
34360847,259410450,1.0,1,1,Sumida Ku,35.7304,139.81608,Entire home/apt,14,1 bath,5.0,8.0,28000.0,31,96.0,1,0
34372125,94743304,4.0,1,1,Toshima Ku,35.73228,139.69326,Entire home/apt,10,2 baths,3.0,6.0,10286.0,2,100.0,1,1
34372308,258668827,98.0,1,1,Taito Ku,35.71499,139.78209,Hotel room,1,1 bath,1.0,1.0,3021.0,1,100.0,1,1
34372455,258668827,98.0,1,1,Taito Ku,35.7146,139.7805,Hotel room,1,1 bath,1.0,1.0,2714.0,12,97.0,1,1
34372689,258668827,98.0,1,1,Taito Ku,35.714,139.78047,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34372808,258668827,98.0,1,1,Taito Ku,35.71459,139.78168,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34372939,258668827,98.0,1,1,Taito Ku,35.71492,139.78184,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34373048,258668827,98.0,1,1,Taito Ku,35.71323,139.78182,Hotel room,1,1 bath,1.0,1.0,2714.0,9,98.0,1,1
34373062,258668827,98.0,1,1,Taito Ku,35.71479,139.78112,Hotel room,1,1 bath,1.0,1.0,3021.0,1,100.0,1,1
34373152,258668827,98.0,1,1,Taito Ku,35.71407,139.78179,Hotel room,1,1 bath,1.0,1.0,3021.0,2,100.0,1,1
34373209,258668827,98.0,1,1,Taito Ku,35.71555,139.78171,Hotel room,1,1 bath,1.0,1.0,3021.0,2,80.0,1,1
34373313,258668827,98.0,1,1,Taito Ku,35.71369,139.78021,Hotel room,1,1 bath,1.0,1.0,3021.0,33,97.0,1,1
34373330,258668827,98.0,1,1,Taito Ku,35.71326,139.7807,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34373507,258668827,98.0,1,1,Taito Ku,35.71552,139.78193,Hotel room,1,1 bath,1.0,1.0,2714.0,5,88.0,1,1
34373617,258668827,98.0,1,1,Taito Ku,35.71513,139.78146,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34373733,258668827,98.0,1,1,Taito Ku,35.71367,139.78011,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34374240,258668827,98.0,1,1,Taito Ku,35.71463,139.78158,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34374491,258668827,98.0,1,1,Taito Ku,35.71358,139.78123,Hotel room,1,1 bath,1.0,1.0,3021.0,2,90.0,1,1
34374565,239517747,4.0,1,1,Suginami Ku,35.69791,139.61977,Entire home/apt,3,1 bath,1.0,3.0,6500.0,0,,0,0
34374652,258668827,98.0,1,1,Taito Ku,35.71411,139.78179,Hotel room,1,1 bath,1.0,1.0,2714.0,1,100.0,1,1
34374700,258668827,98.0,1,1,Taito Ku,35.71555,139.78067,Hotel room,1,1 bath,1.0,1.0,3021.0,5,92.0,1,1
34374771,258668827,98.0,1,1,Taito Ku,35.71409,139.78178,Hotel room,1,1 bath,1.0,1.0,2714.0,1,100.0,1,1
34374864,258668827,98.0,1,1,Taito Ku,35.71347,139.78141,Hotel room,1,1 bath,1.0,1.0,2714.0,3,100.0,1,1
34374891,258668827,98.0,1,1,Taito Ku,35.71367,139.78123,Hotel room,1,1 bath,1.0,1.0,3021.0,1,60.0,1,1
34374970,258668827,98.0,1,1,Taito Ku,35.71468,139.78036,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34375051,258668827,98.0,1,1,Taito Ku,35.71399,139.78021,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34375142,258668827,98.0,1,1,Taito Ku,35.71502,139.77993,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34375177,258668827,98.0,1,1,Taito Ku,35.71361,139.78154,Hotel room,1,1 bath,1.0,1.0,3021.0,6,90.0,1,1
34375251,258668827,98.0,1,1,Taito Ku,35.71532,139.78184,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34375369,258668827,98.0,1,1,Taito Ku,35.71517,139.78019,Hotel room,1,1 bath,1.0,1.0,2714.0,17,89.0,1,1
34375468,258668827,98.0,1,1,Taito Ku,35.71324,139.78144,Hotel room,1,1 bath,1.0,1.0,2714.0,2,90.0,1,1
34375581,258668827,98.0,1,1,Taito Ku,35.71508,139.7799,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34375772,258668827,98.0,1,1,Taito Ku,35.71335,139.78009,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34375893,258668827,98.0,1,1,Taito Ku,35.71529,139.78001,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34376030,258668827,98.0,1,1,Taito Ku,35.7132,139.78153,Hotel room,1,1 bath,1.0,1.0,2714.0,1,100.0,1,1
34376638,258668827,98.0,1,1,Taito Ku,35.71493,139.78112,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34376777,258668827,98.0,1,1,Taito Ku,35.71534,139.78134,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34377124,258668827,98.0,1,1,Taito Ku,35.71466,139.78069,Hotel room,1,1 bath,1.0,1.0,2714.0,1,100.0,1,1
34377244,258668827,98.0,1,1,Taito Ku,35.71552,139.7814,Hotel room,1,1 bath,1.0,1.0,2714.0,33,95.0,1,1
34377418,258668827,98.0,1,1,Taito Ku,35.71458,139.78013,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34377596,258668827,98.0,1,1,Taito Ku,35.71377,139.78161,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34377900,258668827,98.0,1,1,Taito Ku,35.7141,139.78145,Hotel room,1,1 bath,1.0,1.0,2714.0,2,80.0,1,1
34378056,258668827,98.0,1,1,Taito Ku,35.71526,139.78014,Hotel room,1,1 bath,1.0,1.0,2714.0,4,95.0,1,1
34378233,258668827,98.0,1,1,Taito Ku,35.71503,139.78211,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34378382,258668827,98.0,1,1,Taito Ku,35.71355,139.78143,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34378533,258668827,98.0,1,1,Taito Ku,35.71474,139.7815,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34378695,258668827,98.0,1,1,Taito Ku,35.71383,139.78201,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34378794,258668827,98.0,1,1,Taito Ku,35.71324,139.77977,Hotel room,1,1 bath,1.0,1.0,3021.0,1,100.0,1,1
34378929,258668827,98.0,1,1,Taito Ku,35.71323,139.78143,Hotel room,1,1 bath,1.0,1.0,3021.0,24,93.0,1,1
34379059,258668827,98.0,1,1,Taito Ku,35.71528,139.78117,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34379180,258668827,98.0,1,1,Taito Ku,35.71546,139.77981,Hotel room,1,1 bath,1.0,1.0,3021.0,3,93.0,1,1
34379324,258668827,98.0,1,1,Taito Ku,35.71466,139.78192,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34379476,258668827,98.0,1,1,Taito Ku,35.71465,139.78017,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34387241,226036428,8.0,1,1,Shinagawa Ku,35.633249619258606,139.71626901253595,Entire home/apt,10,2 baths,4.0,6.0,90000.0,6,100.0,1,1
34402535,172601693,,,,Shinjuku Ku,35.70235,139.70726,Entire home/apt,4,1 bath,1.0,3.0,7982.0,8,93.0,1,1
34406094,259729002,1.0,1,1,Taito Ku,35.70947,139.78876,Entire home/apt,7,2 baths,3.0,4.0,35000.0,4,100.0,1,0
34422212,258542806,1.0,1,0,Nerima Ku,35.75536,139.65361,Entire home/apt,8,1 bath,4.0,7.0,4231.0,9,80.0,1,0
34423861,236491268,0.0,1,1,Shinjuku Ku,35.70361,139.70594,Entire home/apt,6,1.5 baths,3.0,4.0,18000.0,4,100.0,1,0
34423960,253243684,14.0,1,1,Chuo Ku,35.68734,139.77673,Private room,2,2 shared baths,1.0,1.0,3978.0,0,,1,0
34447273,36879269,3.0,1,0,Suginami Ku,35.70888,139.64433,Private room,6,1 shared bath,2.0,6.0,15000.0,3,93.0,0,0
34448579,253243684,14.0,1,1,Chuo Ku,35.68868,139.77655,Private room,2,1 shared bath,1.0,1.0,6500.0,3,100.0,1,0
34449498,253243684,14.0,1,1,Chuo Ku,35.68685,139.77842,Private room,3,1 shared bath,1.0,2.0,8214.0,5,96.0,1,0
34449866,253243684,14.0,1,1,Chuo Ku,35.68704,139.7781,Private room,2,1 shared bath,1.0,2.0,6900.0,15,99.0,1,0
34450296,253243684,14.0,1,1,Chuo Ku,35.68712,139.7777,Entire home/apt,3,2 baths,1.0,2.0,10500.0,8,98.0,1,0
34451457,211271321,1.0,1,1,Shinjuku Ku,35.70328,139.70668,Entire home/apt,6,1.5 baths,3.0,2.0,30000.0,0,,1,1
34464060,238414476,2.0,1,1,Toshima Ku,35.72933,139.73085,Entire home/apt,6,1 bath,,3.0,8286.0,27,93.0,1,0
34479905,183877565,27.0,1,1,Sumida Ku,35.71832,139.81243,Entire home/apt,10,2 baths,2.0,11.0,9857.0,22,89.0,1,0
34483249,257493213,1.0,1,1,Katsushika Ku,35.75583,139.87759,Entire home/apt,6,1 bath,2.0,0.0,5429.0,15,99.0,1,1
34486693,238190882,2.0,1,1,Itabashi Ku,35.77064,139.65269,Entire home/apt,3,1 bath,1.0,2.0,8000.0,5,96.0,1,1
34494197,232836811,58.0,1,1,Itabashi Ku,35.76102,139.69847,Entire home/apt,2,1 bath,1.0,2.0,7000.0,15,93.0,0,0
34515222,226036428,8.0,1,1,Shinagawa Ku,35.63391,139.71556,Entire home/apt,12,3 baths,5.0,7.0,118000.0,4,100.0,1,1
34516152,258668827,98.0,1,1,Taito Ku,35.7141,139.7817,Hotel room,1,1 bath,1.0,1.0,3021.0,16,96.0,1,1
34517139,258668827,98.0,1,1,Taito Ku,35.71478,139.78016,Hotel room,1,1 bath,1.0,1.0,2714.0,1,80.0,1,1
34517851,258668827,98.0,1,1,Taito Ku,35.71407,139.78155,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34517873,258668827,98.0,1,1,Taito Ku,35.71459,139.77993,Hotel room,1,1 bath,1.0,1.0,3021.0,1,80.0,1,1
34518045,258668827,98.0,1,1,Taito Ku,35.71521,139.77991,Hotel room,1,1 bath,1.0,1.0,2714.0,6,97.0,1,1
34518225,258668827,98.0,1,1,Taito Ku,35.71519,139.7798,Hotel room,1,1 bath,1.0,1.0,3021.0,1,100.0,1,1
34518262,258668827,98.0,1,1,Taito Ku,35.71345,139.77979,Hotel room,1,1 bath,1.0,1.0,2714.0,18,96.0,1,1
34518361,258668827,98.0,1,1,Taito Ku,35.71382,139.78188,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34518404,258668827,98.0,1,1,Taito Ku,35.71361,139.78161,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34521555,6648140,7.0,1,1,Shibuya Ku,35.65623,139.69371,Entire home/apt,9,1 bath,2.0,4.0,27429.0,27,90.0,1,0
34545651,118631303,1.0,1,1,Edogawa Ku,35.6538,139.87215,Entire home/apt,7,1 bath,3.0,6.0,7671.0,32,94.0,1,0
34547642,215606612,79.0,1,1,Shibuya Ku,35.68788,139.68153,Entire home/apt,4,1.5 baths,1.0,2.0,6714.0,35,92.0,1,0
34550745,212729499,9.0,1,1,Toshima Ku,35.73568,139.72505,Entire home/apt,3,1 bath,1.0,1.0,7241.0,12,87.0,0,0
34551131,46816112,6.0,1,1,Shinjuku Ku,35.69885,139.70491,Private room,4,1 private bath,1.0,2.0,15000.0,11,84.0,1,0
34551472,212729499,9.0,1,1,Toshima Ku,35.73665,139.72471,Entire home/apt,2,1 bath,1.0,1.0,7241.0,3,93.0,0,0
34552210,212729499,9.0,1,1,Toshima Ku,35.73568,139.72505,Entire home/apt,3,1 bath,1.0,1.0,6599.0,14,93.0,0,0
34552547,212729499,9.0,1,1,Toshima Ku,35.73568,139.72505,Entire home/apt,3,1 bath,1.0,1.0,6599.0,20,93.0,0,0
34553116,212729499,9.0,1,1,Toshima Ku,35.73481,139.72481,Entire home/apt,3,1 bath,1.0,1.0,7563.0,14,93.0,0,0
34553374,258668827,98.0,1,1,Taito Ku,35.71355,139.782,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34553715,258668827,98.0,1,1,Taito Ku,35.71488,139.78167,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34553857,258668827,98.0,1,1,Taito Ku,35.71525,139.78043,Hotel room,1,1 bath,1.0,1.0,2714.0,3,80.0,1,1
34553994,258668827,98.0,1,1,Taito Ku,35.71371,139.78026,Hotel room,1,1 bath,1.0,1.0,2714.0,33,94.0,1,1
34554204,258668827,98.0,1,1,Taito Ku,35.71325,139.78184,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34554368,258668827,98.0,1,1,Taito Ku,35.71505,139.78142,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34554542,258668827,98.0,1,1,Taito Ku,35.71368,139.78191,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34554750,258668827,98.0,1,1,Taito Ku,35.71342,139.78005,Hotel room,1,1 bath,1.0,1.0,2714.0,2,90.0,1,1
34554923,258668827,98.0,1,1,Taito Ku,35.71534,139.77973,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34555125,258668827,98.0,1,1,Taito Ku,35.71549,139.78127,Hotel room,1,1 bath,1.0,1.0,2714.0,3,100.0,1,1
34555260,258668827,98.0,1,1,Taito Ku,35.71501,139.78184,Hotel room,1,1 bath,1.0,1.0,2714.0,1,80.0,1,1
34555456,258668827,98.0,1,1,Taito Ku,35.71485,139.78191,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34555723,258668827,98.0,1,1,Taito Ku,35.71413,139.77984,Hotel room,1,1 bath,1.0,1.0,2714.0,1,100.0,1,1
34556014,258668827,98.0,1,1,Taito Ku,35.71551,139.77975,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34556220,212729499,9.0,1,1,Toshima Ku,35.73568,139.72505,Entire home/apt,3,1 bath,1.0,1.0,6599.0,14,99.0,0,0
34556324,258668827,98.0,1,1,Taito Ku,35.71378,139.78158,Hotel room,1,1 bath,1.0,1.0,2714.0,2,100.0,1,1
34556533,258668827,98.0,1,1,Taito Ku,35.71485,139.78204,Hotel room,1,1 bath,1.0,1.0,2714.0,21,93.0,1,1
34556586,212729499,9.0,1,1,Toshima Ku,35.7365,139.72554,Entire home/apt,3,1 bath,1.0,1.0,6599.0,10,94.0,0,0
34556667,258668827,98.0,1,1,Taito Ku,35.7153,139.78062,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34556776,258668827,98.0,1,1,Taito Ku,35.71325,139.78203,Hotel room,1,1 bath,1.0,1.0,2714.0,2,100.0,1,1
34556891,258668827,98.0,1,1,Taito Ku,35.71403,139.77986,Hotel room,1,1 bath,1.0,1.0,2714.0,0,,1,1
34557206,212729499,9.0,1,1,Toshima Ku,35.73469,139.72442,Entire home/apt,3,1 bath,1.0,1.0,6599.0,16,96.0,0,0
34575063,253243684,14.0,1,1,Chuo Ku,35.6886,139.77631,Private room,2,1 shared bath,1.0,2.0,6083.0,3,100.0,1,0
34575275,253243684,14.0,1,1,Chuo Ku,35.68869,139.77684,Private room,3,1 shared bath,1.0,2.0,6500.0,6,93.0,1,0
34575375,253243684,14.0,1,1,Chuo Ku,35.68834,139.77753,Private room,2,1 shared bath,1.0,2.0,3091.0,10,98.0,1,0
34577148,253243684,14.0,1,1,Chuo Ku,35.68856,139.77845,Entire home/apt,3,1 bath,,2.0,6463.0,21,93.0,1,0
34578146,18776800,,,,Suginami Ku,35.70451,139.59736,Entire home/apt,5,1 bath,2.0,3.0,21000.0,3,100.0,0,1
34578265,258668827,98.0,1,1,Taito Ku,35.7133,139.78124,Hotel room,1,1 bath,1.0,1.0,3021.0,1,100.0,1,1
34578374,258668827,98.0,1,1,Taito Ku,35.71459,139.77983,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34578446,258668827,98.0,1,1,Taito Ku,35.71474,139.78187,Hotel room,1,1 bath,1.0,1.0,3021.0,25,98.0,1,1
34578573,258668827,98.0,1,1,Taito Ku,35.71529,139.78028,Hotel room,1,1 bath,1.0,1.0,3021.0,7,91.0,1,1
34578642,258668827,98.0,1,1,Taito Ku,35.71322,139.78197,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34578721,258668827,98.0,1,1,Taito Ku,35.71377,139.78152,Hotel room,1,1 bath,1.0,1.0,3021.0,12,93.0,1,1
34578773,258668827,98.0,1,1,Taito Ku,35.71482,139.78114,Hotel room,1,1 bath,1.0,1.0,3021.0,3,100.0,1,1
34578825,258668827,98.0,1,1,Taito Ku,35.7141,139.7819,Hotel room,1,1 bath,1.0,1.0,4183.0,0,,1,1
34578921,258668827,98.0,1,1,Taito Ku,35.71341,139.78119,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34579000,258668827,98.0,1,1,Taito Ku,35.71405,139.78193,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34579064,258668827,98.0,1,1,Taito Ku,35.71405,139.78196,Hotel room,1,1 bath,1.0,1.0,3021.0,1,100.0,1,1
34579123,258668827,98.0,1,1,Taito Ku,35.71486,139.78003,Hotel room,1,1 bath,1.0,1.0,3021.0,0,,1,1
34579216,258668827,98.0,1,1,Taito Ku,35.71342,139.77996,Hotel room,1,1 bath,1.0,1.0,3021.0,1,100.0,1,1
34579274,258668827,98.0,1,1,Taito Ku,35.7137,139.78025,Hotel room,1,1 bath,1.0,1.0,3021.0,1,100.0,1,1
34581283,258668827,98.0,1,1,Taito Ku,35.71342,139.78069,Hotel room,1,1 bath,1.0,1.0,3021.0,45,94.0,1,1
34581295,229061804,0.0,1,1,Shibuya Ku,35.66047,139.69714,Entire home/apt,12,1 bath,2.0,6.0,18000.0,129,97.0,1,1
34581357,258668827,98.0,1,1,Taito Ku,35.7154,139.78062,Hotel room,1,1 bath,1.0,1.0,3021.0,1,100.0,1,1
34581464,258668827,98.0,1,1,Taito Ku,35.71356,139.78205,Hotel room,1,1 bath,1.0,1.0,4183.0,2,100.0,1,1
34581541,258668827,98.0,1,1,Taito Ku,35.71557,139.78039,Hotel room,1,1 bath,1.0,1.0,3021.0,4,95.0,1,1
34582241,258668827,98.0,1,1,Taito Ku,35.71459,139.78183,Hotel room,1,1 bath,1.0,1.0,3021.0,1,100.0,1,1
34594826,172963998,16.0,1,1,Arakawa Ku,35.73828,139.77907,Private room,4,1 private bath,,1.0,15239.0,1,100.0,1,0
34594885,172963998,16.0,1,1,Arakawa Ku,35.73863,139.779,Private room,5,1 private bath,1.0,0.0,15239.0,5,96.0,1,0
34595088,172963998,16.0,1,1,Arakawa Ku,35.7378,139.77912,Private room,2,1 private bath,,1.0,13175.0,8,85.0,1,0
34604531,258896821,19.0,1,1,Sumida Ku,35.70108,139.8066,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,5,92.0,1,1
34605535,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,3,100.0,1,1
34606259,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,2,90.0,1,1
34606912,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,12,98.0,1,1
34607054,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,6,97.0,1,1
34607065,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,3,100.0,1,1
34617033,38092840,33.0,1,1,Sumida Ku,35.68826,139.80923,Entire home/apt,10,1 bath,2.0,5.0,3971.0,23,91.0,1,0
34619005,225756970,6.0,1,1,Shibuya Ku,35.65928,139.69606,Entire home/apt,4,1.5 baths,1.0,2.0,19143.0,29,97.0,1,0
